"","Difference","camera","Species","value1","DOY1","value2","DOY2","value3","DOY3","value4","DOY4","AbundanceEarly","AbundanceLate","EarlySlope","LateSlope","EarlySlopeSTD","LateSlopeSTD","GaussianDOYEarly","GaussianDOYLate","Position","derivative","RelativeAbundance","DOY","FloweringPhotoStart","FloweringPhotoEnd","RelativeAbundanceX","PredictedAbundance"
"21875",NA,"cam37","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"21876",NA,"cam37","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21877",NA,"cam37","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21878",NA,"cam8","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"21879",NA,"cam8","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"21880",NA,"cam8","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"21881",NA,"cam8","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"21882",NA,"cam8","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"21883",NA,"cam9","Alchemilla_conjuncta",1,139,1,142,2,197,1,202,1,1,0,-0.2,0,-0.2,5,7,"DOYE9",NA,NA,130,22,13,NA,NA
"21884",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"21885",NA,"cam8","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"21886",NA,"cam8","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"21887",NA,"cam37","Silene_vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"21888",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"21889",NA,"cam8","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"21890",NA,"cam5","Carlina_acaulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"21891",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL4",NA,NA,NA,NA,NA,NA,NA
"21892",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"21893",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"21894",NA,"cam8","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"21895",NA,"cam8","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"21896",NA,"cam37","Plantago_lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21897",NA,"cam37","Plantago_lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21898",NA,"cam6","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"21899",NA,"cam6","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"21900",NA,"cam6","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"21901",NA,"cam5","Plantago_media",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21902",NA,"cam5","Plantago_media",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21903",NA,"cam8","Trollius_europaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"21904",NA,"cam5","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"21905",NA,"cam5","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"21906",NA,"cam8","Plantago_lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"21907",NA,"cam6","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"21908",NA,"cam8","Plantago_lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"21909",NA,"cam6","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"21910",NA,"cam6","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21911",NA,"cam7","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"21912",NA,"cam7","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"21913",NA,"cam7","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"21914",NA,"cam5","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"21915",NA,"cam37","Soldanella_alpina",1,137,1,141,1,137,1,141,1,1,0,0,0,0,5,5,"DOYL9",NA,NA,150,6,138,NA,NA
"21916",NA,"cam5","Viola_calcarata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"21917",NA,"cam9","Trifolium_montanum",1,154,1,155,1,154,1,155,1,1,0,0,0,0,5,5,"DOYE8",NA,NA,146,37,60,NA,NA
"21918",NA,"cam5","Taraxacum_officinale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"21919",NA,"cam38","Bellis_perennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"21920",NA,"cam7","Alchemilla_xanthochlora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"21921",NA,"cam6","Trollius_europaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"21922",NA,"cam7","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"21923",NA,"cam7","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"21924",NA,"cam9","Anthyllis_vulneraria",1,165,1,169,1,165,1,169,1,1,0,0,0,0,5,5,"DOYE10",NA,NA,155,48,46,NA,NA
"21925",NA,"cam37","Potentilla_aurea",1,154,1,156,1,196,1,201,1,1,0,0,0,0,5,5,"DOYE8",NA,NA,146,23,78,NA,NA
"21926",NA,"cam37","Potentilla_aurea",1,154,1,156,1,196,1,201,1,1,0,0,0,0,5,5,"DOYE9",NA,NA,145,23,78,NA,NA
"21927",NA,"cam7","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21928",NA,"cam9","Ranunculus_montanus",1,157,1,159,1,183,1,187,1,1,0,0,0,0,5,5,"DOYL7",NA,NA,194,40,28,NA,NA
"21929",NA,"cam7","Alchemilla_xanthochlora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21930",NA,"cam6","Hepatica_nobilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL3",NA,NA,NA,NA,NA,NA,NA
"21931",NA,"cam6","Hepatica_nobilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"21932",NA,"cam8","Achillea_millefolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"21933",NA,"cam38","Bellis_perennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21934",NA,"cam8","Plantago_media",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"21935",NA,"cam37","Taraxacum_officinale",1,143,1,144,1,177,1,178,1,1,0,0,0,0,5,5,"DOYL9",NA,NA,187,12,101,NA,NA
"21936",NA,"cam8","Plantago_media",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"21937",NA,"cam8","Plantago_media",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21938",NA,"cam9","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"21939",NA,"cam8","Achillea_millefolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"21940",NA,"cam5","Trifolium_badium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21941",NA,"cam9","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"21942",NA,"cam9","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"21943",NA,"cam9","Bellis_perennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"21944",NA,"cam8","Potentilla_aurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"21945",NA,"cam37","Trifolium_badium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"21946",NA,"cam7","Anthyllis_vulneraria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"21947",NA,"cam7","Anthyllis_vulneraria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"21948",NA,"cam7","Anthyllis_vulneraria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"21949",NA,"cam38","Silene_vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21950",NA,"cam9","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21951",NA,"cam5","Trifolium_montanum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"21952",NA,"cam5","Lotus_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"21953",NA,"cam9","Bellis_perennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"21954",NA,"cam9","Bellis_perennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21955",NA,"cam7","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"21956",NA,"cam37","Primula_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21957",NA,"cam8","Potentilla_aurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21958",NA,"cam9","Silene_vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"21959",NA,"cam5","Trifolium_montanum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21960",NA,"cam6","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"21961",NA,"cam6","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"21962",NA,"cam8","Alchemilla_conjuncta",1,144,1,149,1,261,1,262,1,1,0,0,0,0,5,5,"DOYL9",NA,NA,271,47,17,NA,NA
"21963",NA,"cam5","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"21964",NA,"cam7","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"21965",NA,"cam5","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"21966",NA,"cam37","Ranunculus_montanus",4,139,2,140,1,196,2,197,4,2,-2,1,-0.5,0.5,7,3,"DOYE9",NA,NA,130,8,82,NA,NA
"21967",NA,"cam37","Ranunculus_montanus",4,139,2,140,1,196,2,197,4,2,-2,1,-0.5,0.5,7,3,"DOYE10",NA,NA,129,8,82,NA,NA
"21968",NA,"cam5","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"21969",NA,"cam6","Viola_calcarata",1,138,3,139,1,161,1,162,1,1,2,0,2,0,3,5,"DOYL8",NA,NA,170,7,117,NA,NA
"21970",NA,"cam6","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL3",NA,NA,NA,NA,NA,NA,NA
"21971",NA,"cam8","Alchemilla_xanthochlora",1,238,1,239,1,238,1,239,1,1,0,0,0,0,5,5,"DOYE8",NA,NA,230,141,40,NA,NA
"21972",NA,"cam9","Silene_vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21973",NA,"cam5","Trifolium_pratense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"21974",NA,"cam7","Plantago_lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"21975",NA,"cam5","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"21976",NA,"cam37","Ranunculus_montanus",4,139,2,140,1,196,2,197,4,2,-2,1,-0.5,0.5,7,3,"DOYL9",NA,NA,206,8,82,NA,NA
"21977",NA,"cam37","Ranunculus_montanus",4,139,2,140,1,196,2,197,4,2,-2,1,-0.5,0.5,7,3,"DOYL10",NA,NA,207,8,82,NA,NA
"21978",NA,"cam6","Viola_sp",3,143,3,144,1,153,1,157,3,1,0,0,0,0,5,5,"DOYE7",NA,NA,136,12,122,NA,NA
"21979",NA,"cam38","Taraxacum_officinale",1,145,1,176,1,182,1,183,1,1,0,0,0,0,5,5,"DOYE10",NA,NA,135,14,96,NA,NA
"21980",NA,"cam8","Alchemilla_xanthochlora",1,238,1,239,1,238,1,239,1,1,0,0,0,0,5,5,"DOYL6",NA,NA,245,141,40,NA,NA
"21981",NA,"cam9","Soldanella_alpina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"21982",NA,"cam5","Salvia_pratensis",1,194,2,199,1,194,2,199,1,2,0.2,0.2,0.2,0.1,3,3,"DOYL10",NA,NA,209,63,80,NA,NA
"21983",NA,"cam5","Pedicularis_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21984",NA,"cam8","Ranunculus_montanus",1,128,2,131,1,241,1,246,1,1,0.333333333333333,0,0.333333333333333,0,3,5,"DOYE6",NA,NA,122,31,33,NA,NA
"21985",NA,"cam5","Hepatica_nobilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"21986",NA,"cam5","Hepatica_nobilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"21987",NA,"cam5","Hepatica_nobilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"21988",NA,"cam5","Hepatica_nobilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"21989",NA,"cam6","Viola_sp",3,143,3,144,1,153,1,157,3,1,0,0,0,0,5,5,"DOYL8",NA,NA,165,12,122,NA,NA
"21990",NA,"cam9","Carlina_acaulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"21991",NA,"cam8","Anthyllis_vulneraria",1,232,1,233,1,237,1,238,1,1,0,0,0,0,5,5,"DOYE8",NA,NA,224,135,41,NA,NA
"21992",NA,"cam7","Plantago_media",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"21993",NA,"cam9","Carlina_acaulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"21994",NA,"cam8","Ranunculus_montanus",1,128,2,131,1,241,1,246,1,1,0.333333333333333,0,0.333333333333333,0,3,5,"DOYL6",NA,NA,252,31,33,NA,NA
"21995",NA,"cam5","Hepatica_nobilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"21996",NA,"cam37","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"21997",NA,"cam37","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"21998",NA,"cam37","Silene_vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"21999",NA,"cam5","Hepatica_nobilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"22000",NA,"cam7","Achillea_millefolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"22001",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"22002",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"22003",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"22004",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"22005",NA,"cam37","Trollius_europaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"22006",NA,"cam5","Campanula_scheuchzeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"22007",NA,"cam6","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"22008",NA,"cam7","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"22009",NA,"cam7","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"22010",NA,"cam9","Taraxacum_officinale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"22011",NA,"cam7","Achillea_millefolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"22012",NA,"cam5","Plantago_media",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"22013",NA,"cam37","Trollius_europaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"22014",NA,"cam37","Trollius_europaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"22015",NA,"cam8","Salvia_pratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"22016",NA,"cam37","Silene_vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"22017",NA,"cam37","Silene_vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"22018",NA,"cam8","Silene_vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
